Log file open, 02/02/23 10:14:05
[2023.02.02-15.14.11:919][  0]LogSlate: Border
[2023.02.02-15.14.11:919][  0]LogSlate: BreadcrumbButton
[2023.02.02-15.14.11:919][  0]LogSlate: Brushes.Title
[2023.02.02-15.14.11:919][  0]LogSlate: Default
[2023.02.02-15.14.11:919][  0]LogSlate: Icons.Save
[2023.02.02-15.14.11:919][  0]LogSlate: Icons.Toolbar.Settings
[2023.02.02-15.14.11:919][  0]LogSlate: ListView
[2023.02.02-15.14.11:919][  0]LogSlate: SoftwareCursor_CardinalCross
[2023.02.02-15.14.11:919][  0]LogSlate: SoftwareCursor_Grab
[2023.02.02-15.14.11:919][  0]LogSlate: TableView.DarkRow
[2023.02.02-15.14.11:919][  0]LogSlate: TableView.Row
[2023.02.02-15.14.11:919][  0]LogSlate: TreeView
[2023.02.02-15.14.12:159][  0]LogTurnkeySupport: Turnkey Device: Win64@LAPTOP-GP113E7L: (Name=LAPTOP-GP113E7L, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.02.02-15.14.12:483][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2023.02.02-15.14.12:543][  0]LogUdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2023.02.02-15.14.12:548][  0]LogUdpMessaging: Display: Added local interface '66.71.105.108' to multicast group '230.0.0.1:6666'
[2023.02.02-15.14.12:814][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2023.02.02-15.14.12:843][  0]LogMetasoundEngine: MetaSound Engine Initialized
[2023.02.02-15.14.13:008][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: CACD3EB040B1F66B7E30EBAA1F2E4046 | Instance: 37EFA0DC4CF00EF47A8DA5B1F620D073 (LAPTOP-GP113E7L-75196).
[2023.02.02-15.14.13:283][  0]LogPython: Using Python 3.9.7
[2023.02.02-15.14.14:310][  0]SourceControl: Source control is disabled
[2023.02.02-15.14.14:314][  0]SourceControl: Source control is disabled
[2023.02.02-15.14.14:320][  0]SourceControl: Source control is disabled
[2023.02.02-15.14.14:327][  0]LogUProjectInfo: Found projects:
[2023.02.02-15.14.14:402][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2023.02.02-15.14.14:426][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.02.02-15.14.14:426][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.02.02-15.14.14:722][  0]LogOpenImageDenoise: OIDN starting up
[2023.02.02-15.14.15:057][  0]LogCollectionManager: Loaded 0 collections in 0.001901 seconds
[2023.02.02-15.14.15:059][  0]LogFileCache: Scanning file cache for directory 'C:/Users/lyndo/Documents/Unreal Projects/Lab04/Saved/Collections/' took 0.00s
[2023.02.02-15.14.15:060][  0]LogFileCache: Scanning file cache for directory 'C:/Users/lyndo/Documents/Unreal Projects/Lab04/Content/Developers/lyndo/Collections/' took 0.00s
[2023.02.02-15.14.15:062][  0]LogFileCache: Scanning file cache for directory 'C:/Users/lyndo/Documents/Unreal Projects/Lab04/Content/Collections/' took 0.00s
[2023.02.02-15.14.15:453][  0]LogEngine: Initializing Engine...
[2023.02.02-15.14.15:468][  0]LogStylusInput: Initializing StylusInput subsystem.
[2023.02.02-15.14.15:486][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.001 s
[2023.02.02-15.14.15:487][  0]LogMaterial: Display: Missing cached shadermap for WireframeMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 659A670D7B11155B33FE0FA74538AE00DC88D168), compiling. Is special engine material.
[2023.02.02-15.14.15:490][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 4ABC2C9B617E4C5A1CA054C0D5DCCB7323F80FAD), compiling. Is special engine material.
[2023.02.02-15.14.15:494][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationUnlitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 20B27FE1E4D6668032DE64CE896209668496D669), compiling. Is special engine material.
[2023.02.02-15.14.15:499][  0]LogMaterial: Display: Missing cached shadermap for MAT_LevelColorationLitLightmapUV in PCD3D_SM6, Default, SM6 (DDC key hash: 12689C2CC98FF07D2F2171D168A44FFE5FCD93F7), compiling. Is special engine material.
[2023.02.02-15.14.15:506][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: CA9635B74B6E5CE85B8A89CDC051075CCABCA393), compiling. Is special engine material.
[2023.02.02-15.14.15:512][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationUnlitMateri in PCD3D_SM6, Default, SM6 (DDC key hash: EDE48AA4156A5667C76AFB7EAA77569B323E8CBE), compiling. Is special engine material.
[2023.02.02-15.14.15:598][  0]LogInit: Initializing FReadOnlyCVARCache
[2023.02.02-15.14.15:620][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.02-15.14.15:650][  0]LogAIModule: Creating AISystem for world Untitled
[2023.02.02-15.14.15:653][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.02.02-15.14.15:653][  0]LogInit: Texture streaming: Enabled
[2023.02.02-15.14.15:679][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.02.02-15.14.15:688][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.02.02-15.14.15:706][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.02.02-15.14.15:707][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.02.02-15.14.15:708][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.02.02-15.14.15:710][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.02.02-15.14.15:710][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.02.02-15.14.15:710][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.02.02-15.14.15:710][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.02.02-15.14.15:711][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.02.02-15.14.15:711][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.02.02-15.14.15:711][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.02-15.14.15:711][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.02-15.14.15:711][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.02-15.14.15:711][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.02-15.14.15:711][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.02.02-15.14.15:711][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.02-15.14.15:711][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.02.02-15.14.15:711][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.02-15.14.15:712][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.02-15.14.15:712][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.02-15.14.15:712][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.02-15.14.15:722][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.02-15.14.15:956][  0]LogAudioMixer: Display: Using Audio Hardware Device Speakers (Realtek(R) Audio)
[2023.02.02-15.14.15:958][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.02-15.14.15:961][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.02-15.14.15:961][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.02-15.14.15:963][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.02.02-15.14.15:963][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.02.02-15.14.15:964][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.02.02-15.14.15:964][  0]LogInit: FAudioDevice initialized.
[2023.02.02-15.14.15:964][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.02.02-15.14.15:965][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.02.02-15.14.15:982][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.02.02-15.14.15:991][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.02.02-15.14.15:991][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.02.02-15.14.15:992][  0]LogLiveCoding: Display: First instance in process group "UE_Lab04_0xfe488851", spawning console
[2023.02.02-15.14.15:997][  0]LogLiveCoding: Display: Waiting for server
[2023.02.02-15.14.16:344][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.02.02-15.14.16:355][  0]LogInit: Transaction tracking system initialized
[2023.02.02-15.14.16:388][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.02.02-15.14.16:395][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.007056 seconds (Found 115 uncontrolled assets)
[2023.02.02-15.14.16:442][  0]BlueprintLog: New page: Editor Load
[2023.02.02-15.14.16:643][  0]LocalizationService: Localization service is disabled
[2023.02.02-15.14.16:678][  0]TimingProfiler: Initialize
[2023.02.02-15.14.16:678][  0]TimingProfiler: OnSessionChanged
[2023.02.02-15.14.16:678][  0]LoadingProfiler: Initialize
[2023.02.02-15.14.16:678][  0]LoadingProfiler: OnSessionChanged
[2023.02.02-15.14.16:678][  0]NetworkingProfiler: Initialize
[2023.02.02-15.14.16:678][  0]NetworkingProfiler: OnSessionChanged
[2023.02.02-15.14.16:678][  0]MemoryProfiler: Initialize
[2023.02.02-15.14.16:678][  0]MemoryProfiler: OnSessionChanged
[2023.02.02-15.14.16:962][  0]LogFileCache: Scanning file cache for directory 'C:/Users/lyndo/Documents/Unreal Projects/Lab04/Content/' took 0.01s
[2023.02.02-15.14.17:050][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.02.02-15.14.17:095][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.02.02-15.14.17:321][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.02.02-15.14.17:328][  0]SourceControl: Source control is disabled
[2023.02.02-15.14.17:328][  0]LogUnrealEdMisc: Loading editor; pre map load, took 12.602
[2023.02.02-15.14.17:332][  0]LogFactory: FactoryCreateFile: PackFactory with PackFactory (0 0 C:/Program Files/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack)
[2023.02.02-15.14.17:337][  0]LogPackFactory: Finished extracting 8 files (including 0 errors).
[2023.02.02-15.14.17:344][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Floor_400x400.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Architecture/Floor_400x400.uasset"
[2023.02.02-15.14.17:349][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Pillar_50x500.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Architecture/Pillar_50x500.uasset"
[2023.02.02-15.14.17:354][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/SM_AssetPlatform.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Architecture/SM_AssetPlatform.uasset"
[2023.02.02-15.14.17:359][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x200.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Architecture/Wall_400x200.uasset"
[2023.02.02-15.14.17:364][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x300.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Architecture/Wall_400x300.uasset"
[2023.02.02-15.14.17:368][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x400.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Architecture/Wall_400x400.uasset"
[2023.02.02-15.14.17:373][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_500x500.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Architecture/Wall_500x500.uasset"
[2023.02.02-15.14.17:378][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x300.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Architecture/Wall_Door_400x300.uasset"
[2023.02.02-15.14.17:382][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x400.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Architecture/Wall_Door_400x400.uasset"
[2023.02.02-15.14.17:387][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x300.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Architecture/Wall_Window_400x300.uasset"
[2023.02.02-15.14.17:390][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x400.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Architecture/Wall_Window_400x400.uasset"
[2023.02.02-15.14.17:395][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Ambient_Dust.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Particles/P_Ambient_Dust.uasset"
[2023.02.02-15.14.17:400][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Explosion.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Particles/P_Explosion.uasset"
[2023.02.02-15.14.17:405][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Fire.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Particles/P_Fire.uasset"
[2023.02.02-15.14.17:410][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Smoke.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Particles/P_Smoke.uasset"
[2023.02.02-15.14.17:414][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Sparks.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Particles/P_Sparks.uasset"
[2023.02.02-15.14.17:420][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Steam_Lit.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Particles/P_Steam_Lit.uasset"
[2023.02.02-15.14.17:425][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset"
[2023.02.02-15.14.17:430][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset"
[2023.02.02-15.14.17:436][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset"
[2023.02.02-15.14.17:440][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset"
[2023.02.02-15.14.17:445][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset"
[2023.02.02-15.14.17:451][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset"
[2023.02.02-15.14.17:456][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset"
[2023.02.02-15.14.17:462][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/BP_LightStudio.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Blueprints/BP_LightStudio.uasset"
[2023.02.02-15.14.17:517][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset"
[2023.02.02-15.14.17:524][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse01.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Collapse01.uasset"
[2023.02.02-15.14.17:531][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse02.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Collapse02.uasset"
[2023.02.02-15.14.17:537][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse_Cue.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Collapse_Cue.uasset"
[2023.02.02-15.14.17:542][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion01.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Explosion01.uasset"
[2023.02.02-15.14.17:547][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion02.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Explosion02.uasset"
[2023.02.02-15.14.17:551][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion_Cue.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Explosion_Cue.uasset"
[2023.02.02-15.14.17:556][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Fire01.uasset"
[2023.02.02-15.14.17:560][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01_Cue.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Fire01_Cue.uasset"
[2023.02.02-15.14.17:565][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Fire_Sparks01.uasset"
[2023.02.02-15.14.17:569][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset"
[2023.02.02-15.14.17:574][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Light01.uasset"
[2023.02.02-15.14.17:579][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01_Cue.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Light01_Cue.uasset"
[2023.02.02-15.14.17:585][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Light02.uasset"
[2023.02.02-15.14.17:589][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02_Cue.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Light02_Cue.uasset"
[2023.02.02-15.14.17:599][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Smoke01.uasset"
[2023.02.02-15.14.17:604][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01_Cue.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Smoke01_Cue.uasset"
[2023.02.02-15.14.17:609][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Background_Cue.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Starter_Background_Cue.uasset"
[2023.02.02-15.14.17:615][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Starter_Birds01.uasset"
[2023.02.02-15.14.17:626][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music01.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Starter_Music01.uasset"
[2023.02.02-15.14.17:630][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music_Cue.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Starter_Music_Cue.uasset"
[2023.02.02-15.14.17:637][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind05.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Starter_Wind05.uasset"
[2023.02.02-15.14.17:644][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind06.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Starter_Wind06.uasset"
[2023.02.02-15.14.17:651][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Steam01.uasset"
[2023.02.02-15.14.17:655][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01_Cue.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Audio/Steam01_Cue.uasset"
[2023.02.02-15.14.17:660][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting.umap" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Maps/Advanced_Lighting.umap"
[2023.02.02-15.14.17:666][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset"
[2023.02.02-15.14.17:671][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default.umap" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Maps/Minimal_Default.umap"
[2023.02.02-15.14.17:678][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset"
[2023.02.02-15.14.17:684][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap.umap" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Maps/StarterMap.umap"
[2023.02.02-15.14.17:712][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap_BuiltData.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Maps/StarterMap_BuiltData.uasset"
[2023.02.02-15.14.17:717][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/MaterialSphere.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Props/MaterialSphere.uasset"
[2023.02.02-15.14.17:722][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cone.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Shapes/Shape_Cone.uasset"
[2023.02.02-15.14.17:729][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cube.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Shapes/Shape_Cube.uasset"
[2023.02.02-15.14.17:735][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Bush.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Props/SM_Bush.uasset"
[2023.02.02-15.14.17:739][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cylinder.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Shapes/Shape_Cylinder.uasset"
[2023.02.02-15.14.17:744][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset" to "../../../../../../Users/lyndo/Documents/Unreal Projects/Lab04/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset"
